ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Popularity
3HVZzk2aCucBFplyI0onFU,0.505,0.951,4,-4.724,0,0.0535,0.0122,0.405,0.274,0.107,150.019,312000,4,2011,4
5e6dDCD42p7ADF2TFBbK0d,0.541,0.522,1,-9.602,1,0.445,0.445,0,0.111,0.344,143.5,202199,5,2017,45
3hTAU0fo9JsXtOiym4U0BQ,0.655,0.833,4,-5.121,0,0.159,0.0131,0.853,0.105,0.426,173.999,357380,4,2019,8
1faIb3PPSzEifCHUOJ691R,0.616,0.669,1,-5.791,1,0.32,0.0298,0,0.127,0.275,154.056,196112,4,2019,63
2BagLPRSrq9j8ASiVd23bt,0.563,0.582,11,-9.205,1,0.0318,0.127,0,0.288,0.652,140.124,156547,4,2006,41
7i28e49mz6HlSgXvTZATIf,0.524,0.801,7,-4.439,0,0.4,0.0674,0,0.273,0.56,111.014,174351,4,2018,27
15laC1hlEOD2w8FiyxBawf,0.771,0.747,10,-4.599,0,0.0384,0.000594,0.386,0.137,0.442,126.027,216190,4,2019,12
4IOmpWHND1FVjT7EFeZhLp,0.675,0.63,4,-8.052,1,0.072,0.0263,0,0.284,0.223,154.984,185886,4,2019,65
5mkwZG5WOy0Ug6i8gy4sKE,0.796,0.745,11,-12.477,0,0.0711,0.00123,0.914,0.11,0.0909,127.989,410003,4,2017,2
5Qf8EAiFByACnNWkDSiFrd,0.665,0.609,1,-8.188,1,0.0468,0.11,1.28E-05,0.555,0.387,188.904,214600,4,2003,6
41kNB6Tmiktj5EjQHsXGtP,0.489,0.81,10,-8.245,0,0.0364,0.000395,0.792,0.414,0.463,175.015,432000,4,2016,28
1GkVc70dOVg9Ihon17Wm4A,0.774,0.707,7,-6.759,1,0.0513,0.0188,2.82E-06,0.0882,0.531,168.045,218400,4,2005,38
2vgG9QbtNpaMfk5jZDzYAy,0.863,0.716,1,-6.332,0,0.154,0.195,0,0.145,0.961,132.076,163636,4,2020,27
0yn1vlbJKUVQuFmFDnRUyK,0.451,0.887,5,-3.907,0,0.0698,0.0038,0.0858,0.0153,0.21,150.017,263130,4,2018,39
18SzMZ5flADQwCxLZ9gr1p,0.937,0.6,5,-3.553,1,0.198,0.0131,0.000922,0.109,0.521,130.005,105561,4,2019,9
3wpHjmFRpqbAvCdWi14djv,0.511,0.819,3,-6.873,0,0.0682,0.0313,0.853,0.242,0.111,138.013,520000,4,2017,18
5IKlFrSDNY3JqG8NFJlH1U,0.7,0.825,1,-5.234,1,0.0848,0.183,0.798,0.107,0.115,130.019,247731,4,2014,50
5Kr7QGT13qHpZH4IqnuaUc,0.815,0.822,1,-4.457,1,0.297,0.0244,0,0.188,0.796,170.013,101647,4,2018,49
3v84EI4rMdsqJ95MxwIjQa,0.735,0.662,1,-7.862,1,0.05,0.0104,0,0.153,0.124,175.998,101353,4,2020,61
0q3C21uLnMbPVBlO0vaPhi,0.694,0.625,1,-6.599,1,0.0563,0.011,0,0.104,0.265,121.793,223320,4,2019,52
1Qfppi5X8vALMUDc7G38cN,0.591,0.934,1,-4.383,0,0.1,0.00238,0.0116,0.162,0.0817,129.973,218884,4,2018,7
6q4eOuPSFptza6bDe3djgr,0.834,0.816,11,-9.302,0,0.155,0.00247,0.864,0.157,0.424,126.008,389032,4,2020,20
4wuqlQXpPpEVRhCCyvoe1u,0.799,0.547,8,-7.728,0,0.333,0.516,0,0.662,0.596,124.584,342285,4,2019,55
69i18SYMHOZPPjld0iDhCU,0.705,0.888,7,-7.988,1,0.0693,0.000145,0.842,0.114,0.0365,139.997,421714,4,2016,25
0IcVkg0MazFi1owJNpCJMB,0.502,0.963,11,-1.014,0,0.2,0.0062,0.000793,0.257,0.41,150.006,269200,4,2018,9
5H2YhcHELT3AJuJ4ntinqU,0.653,0.615,9,-11.645,0,0.259,0.205,0.00517,0.258,0.598,188.156,294366,4,2001,21
2pJC2rAkRmz3kxVugKsDD5,0.455,0.995,8,-4.007,1,0.102,0.0091,0.122,0.353,0.0388,149.994,256528,4,2012,14
6NIeVsDLQ60vgGy0AGXpkg,0.72,0.562,2,-7.642,1,0.0367,0.0359,0,0.126,0.393,197.886,188293,4,2017,56
0kvMDB9iAdONZvhUUXa6v6,0.6,0.861,4,-5.605,0,0.0719,0.0138,0.881,0.122,0.041,173.969,292614,4,2018,21
59dLtGBS26x7kc0rHbaPrq,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,207.986,268320,4,2010,74
6UHfW9PmGAUjIVeIkPzPQ2,0.764,0.774,5,-2.871,0,0.202,0.0178,0,0.113,0.597,149.952,168980,4,2020,63
7gomyCWx8PXbb9Jfkl0XeY,0.864,0.77,11,-6.661,0,0.163,0.000596,0.477,0.0856,0.698,126.004,305238,4,2015,8
2ZwRdNDUywBL8KMr4jwWbM,0.352,0.971,6,-2.768,0,0.426,0.0149,0,0.135,0.188,155.268,191604,4,2020,12
0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,304607,4,2016,69
5hwUsRKvnO5yThjVrxHQVt,0.884,0.445,1,-10.58,0,0.418,0.222,0,0.112,0.851,125.008,138427,4,2018,74
3IVt8q9KkX2TSzcf6eErvP,0.692,0.688,5,-7.982,1,0.108,0.558,1.39E-05,0.325,0.353,191.052,151693,4,2013,32
3UGgPxkkxY1XTNVKMwNcZ6,0.787,0.698,7,-4.013,1,0.143,0.251,0,0.107,0.532,151.993,127920,4,2018,35
00WUIUsHPHjrAGjTqWEOBr,0.571,0.625,1,-8.444,1,0.178,0.0144,1.62E-06,0.0764,0.317,160.055,203853,4,2008,29
4C79d9RdYWj09tqHzNFUtj,0.554,0.465,10,-12.542,1,0.0324,0.000477,4.20E-05,0.442,0.167,159.051,171892,4,2018,43
5KhFaq45chTw8RGfWo8T8J,0.764,0.711,4,-3.818,0,0.288,0.175,0,0.105,0.774,180.152,112667,4,2018,68
1fLcZOqo60JjJjfVKKjOHD,0.482,0.891,6,-3.474,0,0.0376,0.000743,1.33E-06,0.414,0.175,149.931,136018,4,2017,4
10DhapNm01eXlWvgTnq9mT,0.641,0.756,9,-6.229,0,0.0357,0.226,0,0.173,0.526,145.025,147465,4,2018,19
12qWEsGz0Yrs4hTX3wNow9,0.612,0.806,8,-4.817,0,0.104,0.00213,0.283,0.0991,0.277,175.002,427500,4,2015,21
3oJJ1dQBxiFYGMQSe2SluG,0.674,0.616,8,-4.757,1,0.0432,0.118,0,0.289,0.63,155.936,221933,4,2009,39
2V5FPSszpjXl5IgJjC9V7t,0.689,0.886,8,-6.599,1,0.102,0.000327,0.732,0.166,0.0376,142.011,411549,4,2020,1
2Vt5yfzBBsYwy8z525XbMr,0.956,0.398,1,-8.748,1,0.168,0.00595,0.00129,0.0968,0.391,125.007,277934,4,2017,45
7I6DceMT3utDOHjcYCbrr4,0.798,0.443,2,-6.062,1,0.0403,0.244,0,0.326,0.354,125.232,293053,4,2006,65
4mdjo13nVerQgsF0qyZzWP,0.205,0.994,9,-5.852,0,0.358,0.00135,0.976,0.107,0.032,138.007,306087,4,2017,10
40ulqWyLD9HbmnBoyKb9J3,0.621,0.929,7,-6.944,1,0.0398,0.00138,0.766,0.104,0.343,139.993,626780,4,2019,1
1ZtVN326V42hioNyRjU4P2,0.337,0.835,2,-6.351,0,0.057,0.00174,0,0.0945,0.418,175.122,198533,4,2004,62
6d976jKBtF6wvOI4GyFR5k,0.963,0.409,8,-11.939,1,0.108,0.118,0,0.0692,0.432,116.006,150593,4,2020,48
3eDEywauxpwFYK3Gf75OVa,0.587,0.981,4,-6.431,0,0.0472,2.18E-05,0.734,0.37,0.434,143,469930,4,2014,16
46Hj3Yy08GzmDPDoN9OH55,0.564,0.53,7,-12.9,1,0.0344,0.00191,0.81,0.353,0.0636,160.101,217508,4,2017,11
0q5DrtpnnGpOvBy5nnPMbe,0.569,0.761,5,-6.071,0,0.475,0.261,6.71E-06,0.0748,0.325,180.122,184000,4,2016,61
0aSdsoufzNzGKFkRTkBYzM,0.345,0.954,10,-1.337,0,0.181,0.0143,0,0.11,0.246,154.822,198271,4,2018,51
1O6HbY1vm92FeeB6jysJO3,0.859,0.368,0,-11.284,1,0.0764,0.252,0,0.115,0.459,143.01,110091,4,2018,47
1greqNEyi2By51MBGXiJWT,0.791,0.816,10,-5.014,0,0.149,0.0995,0,0.454,0.687,125.032,233747,4,2009,12
08oolgtQ3uYjZDXNK1VCC6,0.863,0.838,10,-4.593,0,0.24,0.138,2.77E-06,0.0533,0.756,195.994,234006,4,2017,50
1Fo8FX3HVXB6aLtthY6i1e,0.955,0.726,6,-7.33,1,0.0497,0.0267,8.77E-05,0.0489,0.789,137.009,147226,4,2018,26
3UpXw4VPjg3EDup7HTs0RQ,0.732,0.641,11,-8.278,0,0.0491,0.0104,0.592,0.132,0.206,135.018,623113,4,2020,4
7fgHhyptQ35sAiq1rNXcXs,0.554,0.803,5,-4.772,0,0.111,0.0153,0,0.16,0.658,160.01,245373,4,2009,22
4YVTr7abmsjcdCEh0i0mu4,0.712,0.918,7,-6.126,1,0.0452,0.00257,0.666,0.704,0.0966,127.01,455456,4,2019,2
0486ppSV73dJsRdkDfgF1a,0.529,0.808,2,-9.811,1,0.0488,0.0249,0.933,0.109,0.321,133.95,302479,4,2019,7
2X02fQE8qP1OvtnRrg2bKg,0.488,0.584,8,-5.892,1,0.175,0.00525,0,0.126,0.345,129.944,178872,4,2020,35
5SXCpksnTTQ9hNev2fmeWY,0.541,0.61,5,-4.47,1,0.113,0.152,0,0.333,0.603,108.805,220018,3,2019,47
05v5sjiNvIjILRKSJy8xph,0.819,0.477,7,-12.975,1,0.499,0.23,0,0.0434,0.554,160.984,143084,4,2017,32
16mYNvPkfzkKYu7ciPumxn,0.458,0.99,7,-6.125,1,0.0826,0.000302,0.726,0.136,0.0819,139.982,407328,4,2019,5
6d5M1q7nhBOFeEcdTeNXM3,0.796,0.52,0,-8.441,1,0.108,0.485,0,0.126,0.27,136.002,141177,4,2019,3
0wrZhITAPgGgj4fj7ki13m,0.699,0.407,4,-12.935,1,0.0316,0.612,0.766,0.103,0.0486,220.036,145136,4,2015,9
1m9SiZ433lkQvosWfgk76n,0.506,0.96,10,-4.376,0,0.387,0.00267,0.00292,0.197,0.046,150.002,336807,4,2013,16
2eNSieyqDoZMa3yOSagR4q,0.69,0.672,10,-9.38,0,0.382,0.0395,1.71E-06,0.802,0.736,192.664,248800,4,2003,53
5ZaoRIJQtv85JzisZwKvns,0.812,0.701,11,-5.334,1,0.277,0.000603,0,0.127,0.406,156.947,110154,4,2020,44
1FIG2gTmJvyoVK2Um7Ck9D,0.691,0.479,6,-13.715,1,0.56,0.15,0,0.0906,0.57,143.027,169561,4,2020,21
1N86f3FFbstIuU2oJaoMo5,0.407,0.9,4,-3.704,0,0.048,0.00111,0.0041,0.239,0.439,175.024,308000,4,2012,29
7Hr2XoaGpIMKbNXCZDZ3le,0.368,0.796,1,-4.923,0,0.0823,0.0157,0,0.0694,0.181,170.033,214427,4,2017,72
6EE19skJ32p58xihYj2Waa,0.447,0.967,0,-2.706,1,0.0793,0.00448,0,0.487,0.606,179.991,162720,4,2016,62
4nMW1Mw6Pu0ICxfTPSA7UY,0.835,0.846,11,-3.279,0,0.0582,0.00267,0.0934,0.0972,0.321,140.022,226286,4,2019,21
7jhL2RfMJYjbU36vYcmpOR,0.876,0.339,1,-8.909,0,0.307,0.0709,0,0.0534,0.605,160.188,136010,4,2017,39
2NutV059Gt3JKmmO7RkhAr,0.622,0.429,1,-12.421,1,0.051,0.51,0.021,0.124,0.217,129.983,66403,4,2014,29
6RIbDs0p4XusU2PZSiDgeZ,0.881,0.883,11,-5.494,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,225884,4,2018,57
6q5fPVhhjFiRxNimBkzdh0,0.517,0.957,6,-6.241,0,0.0394,1.50E-05,0.738,0.104,0.478,148.013,449189,4,2017,12
6G9JEWnT7d4p7TfP10ues0,0.559,0.783,2,-6.308,1,0.041,0.00409,0.23,0.152,0.0389,172.015,262369,4,2018,2
5NijSs5dAwaIybq1GaRTIe,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,212992,3,2016,69
1tZI7zW3T3FUWEGu5bmUca,0.367,0.951,1,-4.463,1,0.247,0.0908,0.00655,0.589,0.105,149.978,250000,4,2016,13
6gkPdpKoA4OUunCO1wDvUd,0.322,0.912,11,-4.162,0,0.152,8.69E-05,0.00574,0.0844,0.152,150.003,217404,4,2019,36
6XGtfaiOPZJfn0fvc9z8nz,0.253,0.568,10,-6.5,0,0.0452,0.557,0.274,0.1,0.0604,152.914,216790,1,2019,40
63Zin7IBIDLpIhQZPAbnTa,0.614,0.65,9,-7.691,1,0.0308,0.00111,0.908,0.112,0.145,127.004,563411,4,2013,32
2M72ge9OrR7muKhcBi509v,0.795,0.797,10,-5.96,0,0.0634,0.00438,0.302,0.129,0.627,124.952,189614,4,2019,41
0om4CdYiXcn2hO2RR6xmy6,0.422,0.949,5,-4.812,0,0.1,0.000135,0.704,0.192,0.225,174.961,246857,4,2011,11
6qMXubogFdMrvVMJwqATzd,0.86,0.719,11,-4.325,0,0.33,0.125,0,0.0799,0.496,160.049,207912,4,2015,66
1a9rOeuuSEYpyRupt4D1Po,0.764,0.342,6,-10.641,0,0.0633,0.886,0.000199,0.118,0.377,139.895,96233,4,2019,57
7DWpllKvgAtwv9ObQFrExc,0.61,0.942,1,-6.894,1,0.0387,1.48E-05,0.735,0.294,0.187,147.031,450612,4,2018,1
1WxqEw5MBXAqZGnxqkQd54,0.718,0.939,6,-5.32,0,0.074,0.000539,0.791,0.306,0.433,160,168000,4,2020,42
4C3vAnXJmFR2McECc1du5l,0.629,0.594,10,-5.998,1,0.0302,0.342,0,0.142,0.441,184.014,188891,4,2020,49
4UTwSP1Hfw16LkI56E8fHq,0.743,0.433,5,-13.915,0,0.076,0.000561,0.892,0.102,0.0321,127.002,427657,4,2019,6
39RFot9lLHIRwjQgAL5Tk9,0.711,0.476,9,-8.312,1,0.0305,0.0004,0.000136,0.116,0.039,127.945,135000,4,2020,35
5g1cZSRsYCydAw5gapzqDa,0.75,0.797,1,-7.603,1,0.261,0.38,0,0.123,0.8,204.99,179432,4,2020,27
3L913t4qeM0YujrHnscbUU,0.663,0.865,2,-3.401,0,0.264,0.00433,0.0189,0.24,0.196,149.982,185683,4,2019,7
481I412mWuLw2CXQYLUfQW,0.511,0.896,1,-4.199,1,0.0524,0.000385,0.61,0.0889,0.0369,174.02,248774,4,2019,19
4d8Bn2qzpNq3mL5hkUkYsB,0.419,0.698,1,-8.34,1,0.331,0.0473,0,0.402,0.507,189.632,145944,4,2018,26
48QUac2G15QFTtXEX0Yl9w,0.676,0.872,1,-7.02,1,0.0395,0.173,0.3,0.112,0.309,216.006,235556,4,2017,18
0EXKpEaEr9KuwTekGMql7C,0.772,0.628,7,-6.856,1,0.0563,0.033,0.639,0.0747,0.358,138.007,497647,4,2012,33
1VlWHO6K5NbXVSMrA7PLyM,0.621,0.882,11,-7.283,1,0.0355,0.0646,0.866,0.0962,0.253,128.017,325476,3,2019,2
0XJxjZfdnNBi8koYmEuk1z,0.517,0.0723,0,-13.793,1,0.0392,0.738,0,0.11,0.269,108.22,176800,4,2016,43
0APgNkcc8KxlbA48jIBKfk,0.713,0.861,8,-3.687,1,0.168,0.735,0,0.312,0.646,185.104,239933,4,2010,34
6TV4QWkamIRGJNgm5CoT7H,0.779,0.792,10,-10.56,0,0.0528,0.00031,0.888,0.108,0.0338,128.002,346500,4,2020,7
6N5DEro8YUjOxXezlDVaMW,0.704,0.812,1,-8.437,1,0.0639,0.0229,0.637,0.0824,0.254,139.956,366973,4,2017,2
2UCDEXstmpgvf1akDnYRSh,0.804,0.779,0,-9.117,1,0.054,0.00465,0.909,0.111,0.0501,124,435894,4,2019,26
30Bhgjh8LIVK0mK47H86wG,0.614,0.478,0,-12.69,1,0.0347,0.00877,0.000144,0.201,0.183,185.97,158448,4,2020,4
7rWLqeQJabrK7FbY8X0TyI,0.83,0.574,11,-6.892,1,0.701,0.281,0,0.124,0.538,143.892,190746,4,2020,69
2GfIvzcLC5VxJbQuoIiMoy,0.462,0.959,7,-5.537,1,0.0623,5.71E-05,0.886,0.485,0.316,137.997,401719,4,2018,2
0pbdk7TLdGuVyR7XPIOZCF,0.525,0.65,2,-12.725,1,0.127,0.0486,0.0152,0.119,0.303,149.907,120000,4,2019,9
0MF11CjcJSFuv9Xq7hBzWz,0.431,0.774,1,-4.035,0,0.0322,0.0256,5.68E-05,0.35,0.0425,150.005,192051,4,2018,34
03Ec7ZAU7mlRnXqjXlYS5T,0.724,0.694,2,-4.198,1,0.0728,0.0344,0,0.377,0.252,170.952,245853,4,2019,28
1Dq9Y83oMszPIjZ1z9YXX1,0.536,0.842,1,-9.647,1,0.0412,0.00255,0.784,0.0985,0.398,131.895,320227,4,2008,9
63Ek9WYnM54LvcbQ5VknnB,0.806,0.978,0,-7.399,1,0.0612,0.000225,0.941,0.0476,0.634,125.986,382000,4,2019,1
2ktWRJFJrceNdFCDlrBKhT,0.881,0.763,1,-5.694,1,0.188,0.132,0,0.0749,0.351,142.057,135393,4,2019,31
1kYotQ5nrC9GfpeSiNH9LR,0.682,0.756,1,-4.914,1,0.226,0.00759,6.52E-05,0.486,0.305,148.071,138670,4,2018,31
2OZG9VDYxNULsYsp4L2hrq,0.731,0.638,1,-6.389,1,0.0679,0.492,4.61E-05,0.114,0.589,159.975,189850,4,2020,27
5e5ESYu2AwsfN2GWW3H8xY,0.506,0.86,10,-9.372,0,0.128,0.0551,0.359,0.134,0.325,139.997,233143,4,2019,5
1YmF9PvLhIISIANoMLIYGq,0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4,2018,65
7JcQlgYb0bewNr7autv7gm,0.604,0.789,2,-5.748,0,0.287,0.448,0,0.152,0.651,170.339,146771,4,2020,51
7c9rak8KYDwQnW6S6ytZTc,0.802,0.843,8,-3.116,0,0.262,0.0987,0,0.0603,0.82,195.834,216627,4,2014,40
1gckzXZppc8a5qHZy4MCZJ,0.622,0.656,2,-5.159,1,0.0393,0.00862,0,0.12,0.268,135.006,202867,4,2020,59
4ek7xFJiHjdWT7q4E1hrvX,0.496,0.846,11,-7.557,0,0.0335,0.0212,0.838,0.0744,0.0928,136.989,243504,4,2018,2
2l2D6ahcY96tBITOeJEcNV,0.273,0.329,1,-14.675,1,0.0399,0.441,0.759,0.0957,0.0367,135.906,188421,4,2017,11
2TEMU9aKGNkWfiV9jpKq3B,0.411,0.966,5,-4.675,1,0.0514,0.00302,0.0743,0.28,0.556,149.96,161544,4,2016,21
0Ks8zrV1CH0ZCLuXNum3Wa,0.667,0.614,10,-4.995,1,0.0314,0.0663,0,0.111,0.161,113.979,214533,4,2015,39
5T0YyRxyxtLDxLYJhLjqWM,0.373,0.862,1,-1.98,1,0.0612,0.162,0,0.48,0.32,113.252,150267,5,2018,59
2yVjLEtNaI8nGO2ozDcodZ,0.607,0.537,0,-7.259,0,0.0469,0.304,0.073,0.106,0.195,150.008,184000,4,2018,7
7aGpxzqEndzz82BfUiPOu8,0.612,0.304,5,-9.77,0,0.0332,0.754,0.00752,0.108,0.308,119.879,208789,4,2020,51
3PaLfkN5SWUlZkSUbyMYNN,0.589,0.895,8,-6.558,0,0.0757,0.00039,0.725,0.351,0.555,127.984,397539,4,2017,15
5TSAg9s3MbsLOIwRIhvZsN,0.446,0.873,2,-9.227,0,0.0593,0.000136,0.831,0.382,0.158,138.01,275220,4,2019,6
7faL4ndjhVRRX2avbPxLzg,0.773,0.52,6,-7.02,1,0.349,0.3,2.26E-06,0.0951,0.666,158.06,111867,4,2017,39
2JK4OlA9AzFStbv1iM07np,0.833,0.664,2,-8.153,1,0.248,0.197,0,0.121,0.588,145.97,125424,4,2019,27
68MydB2aSRzjuYk5ulw34Z,0.645,0.945,4,-8.151,0,0.0834,0.000488,0.917,0.272,0.15,137.996,368696,4,2019,18
33d2hLkv1uH3lYk0fsknwy,0.607,0.957,1,-6.474,1,0.0713,2.32E-05,0.142,0.155,0.333,150.026,185768,4,2019,30
18JGzW0dh4XnHAAUtOvsqH,0.728,0.787,1,-6.649,1,0.409,0.0631,5.64E-06,0.103,0.372,145.983,186044,4,2018,14
3YhkHREtu481dJx4NMzeol,0.551,0.523,3,-6.084,0,0.0359,0.194,0.263,0.117,0.0913,104.889,177405,4,2016,44
1g8tfpzmnzwf9dthE8abM3,0.667,0.918,9,-7.997,1,0.0752,0.00142,0.734,0.165,0.344,144.001,438333,4,2005,35
1adlfcbSW3sZ6tFWk62fOV,0.601,0.598,0,-9.78,1,0.0341,0.284,0.914,0.107,0.179,129.993,164308,4,2018,11
4AQoekBAKBi1guoo0GDuSa,0.285,0.857,9,-6.186,1,0.036,0.0259,0.286,0.0979,0.205,131.975,190909,4,2016,21
0TvAE98jICX0LxDsZPdYvJ,0.456,0.706,10,-8.173,0,0.0486,0.0081,0.852,0.688,0.105,139.984,446143,4,2014,29
2HcM8iwkJBv1uvAX675ukf,0.728,0.76,7,-4.285,1,0.0395,0.00152,0.00391,0.11,0.689,145.018,324928,4,2017,36
1Au9zBd86mtbJKiBf4mmyR,0.767,0.828,1,-5.437,1,0.339,0.00716,0,0.0791,0.515,170.046,165982,4,2017,17
6Oelrwu8DiOeGQ2NuxVtxd,0.628,0.371,1,-11.357,0,0.0353,0.641,0.757,0.0931,0.138,115.139,213507,4,2020,3
0rBMP6VVGRgwnzZCLpijyl,0.696,0.583,3,-9.351,0,0.301,0.308,0,0.0964,0.524,137.079,227427,4,2015,66
14msK75pk3pA33pzPVNtBF,0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,140.284,178640,4,2019,1
71U9X93wy4BQGyvmjFqApv,0.307,0.925,9,-3.918,0,0.0926,9.39E-05,0.00925,0.377,0.261,179.962,217525,4,2006,53
5BUy8dAXzY7HkyyLn9Zz0i,0.659,0.798,1,-5.648,1,0.114,0.322,0,0.121,0.331,149.976,208000,4,2020,8
37B6aDz40AmvkBg8gLH3Uv,0.519,0.848,2,-9.485,0,0.0313,0.000633,0.311,0.164,0.396,137.607,390880,4,2005,16
3n3b5WNEohHP7Ou4ndBo6b,0.637,0.448,4,-7.968,0,0.0617,0.224,0,0.0887,0.224,175.838,221760,3,2018,54
483ziFAlrCE45oV13o9XcL,0.616,0.598,5,-6.688,0,0.0329,0.0254,4.80E-06,0.115,0.345,165.88,98360,4,2018,47
100YMZ73Ij3TKNRB08wHdT,0.701,0.939,1,-1.743,1,0.478,0.0191,0.0143,0.353,0.165,150.07,231200,4,2017,36
1lUjPwJpoW1fJK35XLSl79,0.451,0.793,4,-7.301,1,0.0456,0.0202,0,0.273,0.405,127.927,186094,4,2018,41
6dLXszA4Ti7jP47Fdc6jly,0.68,0.943,9,-3.967,0,0.0838,0.226,0.64,0.358,0.686,116.135,173643,4,2014,21
5jujJtZEiK5XTNErbneinV,0.608,0.731,11,-5.703,0,0.0402,0.000205,0.219,0.056,0.054,150.007,217875,4,2018,7
2P0o9BC01hzhnI0jHRMneo,0.643,0.724,2,-6.439,0,0.0491,0.00432,0.126,0.0677,0.595,139.988,401514,4,2020,9
6qCo8fwSTgS9NE9nwWhNxH,0.615,0.793,11,-3.587,1,0.0681,0.000465,0.806,0.109,0.131,174.023,317301,4,2019,8
7MqfMzm7qThdESCqtzy3Bj,0.592,0.954,7,-2.4,0,0.0511,0.303,0.0507,0.161,0.425,174.005,382686,4,2017,21
1iGtoZ5CCKWpxLYts8OANj,0.459,0.966,5,-7.611,1,0.0632,0.00282,0.924,0.211,0.283,141.054,207660,4,2013,3
5R61tlAgS0Rvw47T5QI8y9,0.772,0.943,11,-6.964,1,0.0516,0.0196,0.521,0.0929,0.278,126.009,388331,4,2017,22
0tFyBGnOezYA449BKb1hZn,0.743,0.591,2,-10.059,1,0.0438,0.0017,0.866,0.11,0.0461,130.006,432092,4,2019,29
20FZrLl9zSbO9b3DhaqO6M,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.20E-06,0.13,0.319,140.005,252520,4,2013,72
3OPrCNl4I0ECrBo97nwN3j,0.723,0.813,1,-8.304,1,0.058,0.000755,0.915,0.0952,0.0446,128.007,459376,4,2020,8
3mFdqhDjORRJDxOwjuJugz,0.651,0.946,1,-4.986,0,0.0571,4.65E-05,0.886,0.0878,0.0953,174.007,331040,4,2017,21
2ovm5VZJ36s3HKF8nkcIZI,0.774,0.552,8,-6.054,1,0.0503,0.227,0,0.206,0.503,127.176,234840,4,2006,59
79sM5tBIBJascGwZWLN2fM,0.827,0.742,1,-7.695,1,0.229,0.0126,1.18E-05,0.285,0.604,193.236,235973,4,1993,40
3U7oYvOUJxXGCNMicVWJWA,0.576,0.97,11,-6.711,0,0.0477,0.000209,0.819,0.641,0.431,138.002,420000,4,2013,7
4NYwy0R3NdvORX2B6OZXBT,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92E-05,0.11,0.291,189.894,197854,4,2015,71
6n02eNNlnb864G3ArMLjuY,0.593,0.874,6,-9.366,0,0.0646,0.000447,0.664,0.292,0.037,144.989,404354,4,2017,21
2IWCzaPktqDr4NoJ91yyLh,0.695,0.84,6,-1.924,0,0.258,0.00234,0.604,0.6,0.447,174.015,251015,4,2016,21
1Fo4OvzP9PThFKMeMIAEYu,0.681,0.34,7,-8.617,1,0.0339,0.82,0,0.285,0.417,129.98,179998,4,2018,63
09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,199.89,200787,4,2015,81
0klK1UoYEp8n30EV80VdqO,0.848,0.327,1,-16.44,1,0.353,0.256,0,0.108,0.718,133.995,186421,4,2020,38
2LT3JXsoCbsclzjVM7wwnE,0.829,0.714,9,-4.25,0,0.12,0.178,0,0.0434,0.538,134.068,204251,4,2017,39
1TPZOwpUeABmaDMus5pK0C,0.603,0.872,1,-2.259,1,0.177,0.000762,3.37E-06,0.354,0.303,150.06,252800,4,2020,10
028JxheELfIvvY4zBXuMjw,0.776,0.64,7,-8.058,1,0.183,0.15,0,0.0983,0.326,160.038,201627,4,2019,52
1Z4bpgy49F5P9mQrp29OVK,0.555,0.843,5,-5.383,1,0.0465,0.0454,0.017,0.347,0.358,165.948,196840,4,2013,50
2FVMbLuIxo0dz3KLXgN6Jh,0.842,0.715,2,-6.03,1,0.0912,0.0265,0.0554,0.0831,0.428,126.021,160952,4,2020,74
6CYumhM3ZVH9bItKm2PPur,0.42,0.962,1,-1.892,1,0.611,0.00781,0.0128,0.372,0.147,160.022,297742,4,2018,46
6zcicpr8OKns6iR7unKZNU,0.443,0.723,4,-7.933,0,0.0725,0.142,0.00357,0.0993,0.0397,159.931,222004,4,2019,50
2K7b2hTAXej5y014uvwUA6,0.832,0.3,4,-8.982,0,0.733,0.918,5.92E-05,0.115,0.535,147.99,117033,4,2020,60
200UULqHYtwIYleXNZgTGK,0.349,0.921,9,-5.098,1,0.039,0.000698,0.526,0.284,0.0373,173.955,344047,4,2019,32
7mXmxXLAnsvXKt4Q37KoMI,0.423,0.922,3,-2.602,1,0.0411,0.017,0,0.102,0.567,156.063,204853,4,2006,61
7vNYfMAh3bvHGmRxve1YAg,0.777,0.812,8,-5.146,1,0.0447,0.26,0.264,0.185,0.452,139.961,140613,3,2017,52
6K10eWIob3BlDnG5toHDYq,0.882,0.671,1,-8.734,1,0.201,0.0308,2.14E-05,0.0587,0.333,114.958,121043,4,2016,31
4i3ipMjKcirWfo4kSk8yCG,0.436,0.949,9,-4.933,0,0.109,0.0912,0.159,0.23,0.165,149.985,259808,4,2017,22
